index,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
524,30/05/2000,20:00,0,1001.4,1001.8,1001.4,1682,28.6,22,30.4,28.6,23.7,21.4,69,63,68,138,9.1,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
525,30/05/2000,21:00,0,1001.7,1001.7,1001.1,378,27.3,23.2,28.4,27.3,23.7,22.1,80,69,78,138,5.3,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
526,30/05/2000,22:00,0,1001.8,1001.9,1001.6,71,26.1,23.7,27.3,26.1,24,22.6,87,76,87,139,3.4,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
527,30/05/2000,23:00,0,1002.3,1002.3,1001.8,-9999,25.3,23.1,26.1,25.3,23.8,22.6,88,83,88,137,2.8,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
528,31/05/2000,00:00,0,1003.4,1003.4,1002.4,-9999,25.2,23.2,25.3,24.8,23.2,22.7,91,87,89,14,1.2,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
529,31/05/2000,01:00,0,1004,1004,1003.4,-9999,24.3,23.2,25.4,24.3,23.4,22.7,93,85,93,26,1.1,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
530,31/05/2000,02:00,0,1004.6,1004.6,1004,-9999,25,23.1,25.5,24.3,23.4,22.9,94,87,90,147,2,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
531,31/05/2000,03:00,0,1004.4,1004.6,1004.4,-9999,24.6,23.5,25.4,24.5,23.6,23.1,94,88,94,158,1.6,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
532,31/05/2000,04:00,0,1004.4,1004.4,1004.3,-9999,24.7,23.4,24.8,24.5,23.7,23.4,95,92,92,131,1.7,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
533,31/05/2000,05:00,0,1004,1004.4,1004,-9999,24.9,23.7,25.6,24.8,23.8,23.2,93,88,93,314,1.4,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
534,31/05/2000,06:00,0,1003.6,1004,1003.6,-9999,24.8,23.7,25.2,24.6,23.8,23.5,95,91,94,5,1,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
535,31/05/2000,07:00,0,1003.5,1003.6,1003.5,-9999,24.5,23.8,24.9,24.5,23.8,23.6,96,93,96,350,0.8,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
536,31/05/2000,08:00,0,1003.7,1003.8,1003.5,-9999,24.2,23.5,24.5,24.2,23.8,23.5,97,95,96,280,0.8,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
537,31/05/2000,09:00,0,1004.1,1004.1,1003.7,-9999,24.1,23.5,24.6,24.1,23.8,23.5,97,95,97,308,1.2,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
538,31/05/2000,10:00,0,1004.7,1004.7,1004.1,-9999,23.9,23.4,24.1,23.8,23.6,23.3,98,97,97,326,1,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
539,31/05/2000,11:00,0,1005.5,1005.5,1004.7,138,24.7,24.1,24.7,23.9,24.1,23.3,97,96,96,280,1.4,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
540,31/05/2000,12:00,0,1006.2,1006.2,1005.5,905,27.5,24.5,27.8,24.8,24.6,24.1,97,81,84,118,1.3,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
541,31/05/2000,13:00,0,1006.3,1006.4,1006.2,1432,29.4,24.3,29.4,27.5,25.1,23.5,85,73,74,67,1.8,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
542,31/05/2000,14:00,0,1006.2,1006.4,1006.2,2392,29.7,23.9,29.8,28.9,24.7,22.4,77,67,71,120,3.4,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
543,31/05/2000,15:00,0,1006,1006.3,1006,2727,30.3,24.5,30.4,29.1,24.9,23.9,76,70,71,110,3.6,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
544,31/05/2000,16:00,0,1005,1006,1005,3158,30.3,24.6,30.6,29.9,24.7,23.5,73,67,72,97,3.9,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
545,31/05/2000,17:00,0,1003.8,1005,1003.8,3118,31,23.4,31.7,30.4,24.8,22.8,70,60,64,120,3.9,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
546,31/05/2000,18:00,0,1002.6,1003.7,1002.6,2826,31.1,22.8,31.7,31,24.2,22,66,58,61,74,3.8,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
547,31/05/2000,19:00,0,1001.4,1002.6,1001.4,2374,31.9,23.4,31.9,31.1,23.5,22.2,62,58,61,143,3.9,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
548,31/05/2000,20:00,0,1001.3,1001.5,1001.2,1793,30.9,23.2,32.4,30.9,23.6,22.6,64,58,63,94,3.4,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
549,31/05/2000,21:00,0,1001.2,1001.4,1001.1,929,30.2,22,31.1,30.2,23.3,21.4,64,58,61,73,4.2,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
550,31/05/2000,22:00,0,1001.7,1001.7,1001.2,139,27.9,23.2,30.2,27.9,23.3,21.8,76,61,76,33,3.8,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
551,31/05/2000,23:00,0,1002.5,1002.5,1001.8,-9999,27.1,22.4,27.8,26.6,23.3,22.3,81,75,76,19,3.2,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
552,01/06/2000,00:00,0,1003.3,1003.3,1002.5,-9999,26.8,22.2,27.4,26.7,23.3,22.2,81,73,76,28,2.7,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
553,01/06/2000,01:00,0,1004,1004.1,1003.3,-9999,26,22,26.8,25.9,22.6,21.8,81,75,79,34,2.4,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
554,01/06/2000,02:00,0,1004.7,1004.7,1004,-9999,24.6,22.7,26.1,24.6,22.8,21.7,89,78,89,51,0.9,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
555,01/06/2000,03:00,0,1004.7,1004.8,1004.6,-9999,24.7,22.5,25,24.2,22.8,22.1,90,85,88,334,2.1,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
556,01/06/2000,04:00,0,1004.5,1004.8,1004.5,-9999,25.2,23,25.2,24.4,23,22.5,90,85,87,323,1.8,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
557,01/06/2000,05:00,0,1004,1004.5,1003.9,-9999,24.6,22.9,25.1,24.6,23,22.6,90,87,90,275,1.5,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
558,01/06/2000,06:00,0,1003.2,1004,1003.2,-9999,24.9,22.6,25.1,24.7,22.9,22.6,89,86,87,294,1.9,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
559,01/06/2000,07:00,0,1003.3,1003.3,1003.2,-9999,24.8,22.7,25,24.6,22.8,22.4,89,86,88,13,1.8,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
560,01/06/2000,08:00,0,1003.1,1003.3,1003.1,-9999,24.2,22.7,24.8,24.1,23,22.5,93,87,92,300,84.5,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
561,01/06/2000,09:00,0,1003.6,1003.6,1003.1,-9999,23.6,22.7,24.1,23.5,22.8,22.7,95,92,94,298,0.8,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
562,01/06/2000,10:00,0,1004.2,1004.2,1003.6,-9999,23.4,22.6,23.7,23.2,22.8,22.5,96,94,96,286,1.1,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
563,01/06/2000,11:00,0,1005.2,1005.2,1004.2,193,25,23.7,25,23.4,23.7,22.6,96,90,92,146,1.6,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
564,01/06/2000,12:00,0,1006.1,1006.1,1005.2,390,26.2,24.4,26.5,25.2,24.5,22.9,91,81,90,155,2.8,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
565,01/06/2000,13:00,0,1006.6,1006.6,1006.1,793,27.6,23.9,27.6,26.2,24.6,23.7,90,80,80,176,1.6,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
566,01/06/2000,14:00,0,1006.5,1006.6,1006.4,2335,29.6,24.8,29.8,27.6,25.1,23.5,83,72,75,117,4.2,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
567,01/06/2000,15:00,0,1005.8,1006.5,1005.8,2265,29.9,24.9,30,28.7,25.6,23.8,80,72,74,141,4,2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
568,01/06/2000,16:00,0,1004.8,1005.8,1004.8,2905,30.5,24.5,30.5,29,25.3,24,80,70,70,183,4,2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
569,01/06/2000,17:00,0,1004,1004.8,1003.9,2198,28.5,23.5,31.1,28.5,25.3,22.8,74,67,74,187,5.4,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
570,01/06/2000,18:00,0,1003.1,1004,1003,1393,28.9,23.2,29.4,27.8,24.3,22.5,79,67,71,203,4,2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
571,01/06/2000,19:00,2.4,1002.3,1003.2,1002.3,598,25.8,23.7,28.8,25.4,24.6,23,92,71,89,249,6.1,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
572,01/06/2000,20:00,3.2,1003.7,1003.7,1002.3,120,23.6,23,26.4,23.6,24.7,22.8,96,86,96,164,6.1,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
573,01/06/2000,21:00,0,1003.6,1004.1,1003.6,144,23.3,22.3,23.7,23.3,23.1,22.1,96,92,94,156,3.7,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
574,01/06/2000,22:00,0,1003.6,1003.9,1003.6,48,23.6,22.4,23.8,23.3,22.7,22,95,90,93,39,1.5,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
575,01/06/2000,23:00,0,1003.8,1003.8,1003.6,-9999,23.8,22.6,23.8,23.2,22.8,22.4,96,93,93,13,1.7,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
576,02/06/2000,00:00,0,1004.9,1004.9,1003.8,-9999,23.4,22.7,23.8,23.4,22.8,22.5,96,93,96,188,1.5,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
577,02/06/2000,01:00,0,1005.8,1005.8,1004.9,-9999,23.6,23.1,23.7,23.3,23.1,22.7,97,96,97,291,0.9,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
578,02/06/2000,02:00,0,1006.4,1006.4,1005.8,-9999,23.9,23,24,23.6,23.1,23,97,94,95,317,1.7,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
579,02/06/2000,03:00,0,1006.8,1006.8,1006.4,-9999,23.7,22.9,23.9,23.7,23.1,22.8,95,94,95,326,2.6,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
580,02/06/2000,04:00,0,1006.5,1006.7,1006.4,-9999,23.5,22.7,23.8,23.4,22.9,22.7,96,95,96,316,3.4,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
581,02/06/2000,05:00,0,1005.9,1006.5,1005.9,-9999,23.2,22.5,23.4,23.2,22.7,22.5,96,95,96,317,3.9,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
582,02/06/2000,06:00,0,1005.5,1005.9,1005.5,-9999,23.3,22.6,23.3,23.2,22.6,22.5,96,96,96,325,2.8,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
583,02/06/2000,07:00,0,1005.5,1005.5,1005.3,-9999,23.3,22.6,23.3,23.2,22.6,22.5,96,96,96,322,2.5,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
584,02/06/2000,08:00,0,1005.8,1005.8,1005.5,-9999,23.2,22.7,23.3,23.1,22.8,22.5,97,95,97,179,1.8,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
585,02/06/2000,09:00,0,1005.8,1005.9,1005.7,-9999,23.8,22.8,23.8,23.2,23,22.7,97,94,94,342,1.7,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
586,02/06/2000,10:00,0.2,1005.5,1005.8,1005.4,-9999,23.5,22.6,23.7,23.5,22.9,22.5,96,94,94,328,2.3,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
587,02/06/2000,11:00,0,1006,1006,1005.5,124,23.6,22.7,23.6,23.4,22.7,22.5,96,94,95,338,2.6,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
588,02/06/2000,12:00,0,1006.8,1006.8,1006,788,25.2,23.3,25.2,23.6,23.4,22.7,95,89,89,324,2.8,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
589,02/06/2000,13:00,0,1007.2,1007.2,1006.8,1463,27.1,22.7,27.2,25.4,23.5,22.7,89,76,76,26,2.7,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
590,02/06/2000,14:00,0,1007.5,1007.5,1007.2,2507,28.8,23.5,28.9,27.1,24.6,22.8,80,73,73,94,3.4,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
591,02/06/2000,15:00,0,1007.2,1007.6,1007.1,2818,29.9,22.4,29.9,28.4,23.9,21.7,74,63,64,61,4.8,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
592,02/06/2000,16:00,0,1006.2,1007.1,1006.2,3170,29.9,23.6,30.4,29.5,24.1,22,72,62,69,132,4.5,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
593,02/06/2000,17:00,0,1005.2,1006.2,1005.2,3172,30.4,23.3,30.7,29.8,23.6,22.3,69,62,66,90,5.4,2.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
594,02/06/2000,18:00,0,1004.6,1005.2,1004.6,1344,26.1,22.9,30.6,26.1,23.7,22.5,83,65,83,63,10.3,3.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
595,02/06/2000,19:00,0,1003.9,1004.6,1003.9,980,26.5,21.7,26.6,25.9,23,21.6,84,74,75,84,6.1,3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
596,02/06/2000,20:00,0,1003.9,1004.1,1003.9,821,26.1,21.8,26.5,26,22.1,21.3,78,74,78,83,6.4,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
597,02/06/2000,21:00,0,1003.4,1003.9,1003.4,670,25.5,21.8,26.7,25.5,22.1,21.3,81,73,80,84,4.7,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
598,02/06/2000,22:00,0,1004,1004.1,1003.4,80,25.2,22.2,25.5,25.2,22.2,21.6,84,79,83,76,4.6,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
599,02/06/2000,23:00,0,1004.6,1004.6,1004,-9999,24.9,22.5,25.2,24.7,22.5,22.2,87,83,86,132,3,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
600,03/06/2000,00:00,0,1005,1005,1004.6,-9999,25.2,22.2,25.3,24.9,22.4,21.8,86,82,84,93,4.1,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
601,03/06/2000,01:00,0,1005.8,1005.8,1005,-9999,25.1,22.4,25.3,25,22.4,22.2,85,83,85,71,3.4,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
602,03/06/2000,02:00,0,1006.5,1006.5,1005.8,-9999,24.9,22.8,25.1,24.9,22.8,22.3,88,85,88,68,2.5,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
603,03/06/2000,03:00,0,1006.4,1006.6,1006.4,-9999,25.4,22.8,25.4,24.9,23,22.8,89,86,86,96,3.4,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
604,03/06/2000,04:00,0,1006.1,1006.4,1006.1,-9999,25.5,22.6,25.5,25.4,22.9,22.6,86,84,84,89,4.1,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
605,03/06/2000,05:00,0,1005.6,1006,1005.6,-9999,25.6,22.3,25.6,25.5,22.7,22,84,81,82,86,4.2,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
606,03/06/2000,06:00,0,1005.1,1005.6,1005.1,-9999,25.2,21.7,25.6,25.2,22.8,21.7,86,81,81,57,2.7,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
607,03/06/2000,07:00,0,1004.8,1005.1,1004.8,-9999,24,22.1,25.2,24,22.2,21.6,89,81,89,28,2.5,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
608,03/06/2000,08:00,0,1005,1005,1004.8,-9999,23.6,21.4,24,23.6,22.1,21.4,89,87,88,22,2.4,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
609,03/06/2000,09:00,0,1005.5,1005.5,1005,-9999,22.5,21.6,23.6,22.3,21.8,21.3,96,87,95,321,1.4,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
610,03/06/2000,10:00,0,1006,1006,1005.5,-9999,22.4,21.5,22.7,22.3,21.6,21.4,96,93,95,303,2,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
611,03/06/2000,11:00,0,1006.6,1006.6,1006,211,24.4,22.1,24.4,22.2,22.3,21.5,96,87,87,38,0.8,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
612,03/06/2000,12:00,0,1007.6,1007.6,1006.7,982,27,22.4,27,24.5,22.8,21.9,86,76,76,91,2.7,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
613,03/06/2000,13:00,0,1008,1008,1007.6,1692,27.4,23.4,28,26.8,23.6,22.2,80,75,79,110,3.3,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
614,03/06/2000,14:00,0,1008.2,1008.3,1008,2406,28.3,23.3,28.9,27.5,24.3,23,79,72,75,94,3.3,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
615,03/06/2000,15:00,0,1007.8,1008.2,1007.8,2648,29.4,23.8,29.6,28.3,24.1,23.1,76,70,72,107,3.5,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
616,03/06/2000,16:00,0,1007,1007.8,1007,2498,30.2,23.2,30.2,28.9,24,23.1,74,66,66,108,3.7,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
617,03/06/2000,17:00,0,1006.1,1007,1006.1,3195,30.9,23.3,31.1,29.9,24.1,22.9,69,63,64,90,3.4,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
618,03/06/2000,18:00,0,1004.7,1006,1004.7,2830,30.7,23.1,31.4,30.6,24.3,22.5,67,60,64,100,3.8,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
619,03/06/2000,19:00,0,1003.6,1004.7,1003.6,2326,31,23.1,31.5,30.4,23.3,22.4,64,59,63,77,3.5,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
620,03/06/2000,20:00,0,1003.3,1003.7,1003.2,1893,31.3,22.7,31.6,30.9,23.5,22.3,63,59,60,74,4,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
621,03/06/2000,21:00,0,1003,1003.3,1003,776,28.7,23.3,31.5,28.7,23.5,22.3,73,58,73,28,5.9,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
622,03/06/2000,22:00,0,1003.1,1003.2,1003,81,26.2,23.7,28.7,26.2,23.8,22.8,86,71,86,232,3.3,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
623,03/06/2000,23:00,0,1003.9,1003.9,1003.2,-9999,25.4,23.7,26.1,25.3,23.7,22.9,91,83,90,282,0.8,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
624,04/06/2000,00:00,0,1004.9,1004.9,1003.9,-9999,24.9,23.3,26,24.8,23.7,23.1,91,85,91,295,1.7,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
625,04/06/2000,01:00,0,1006,1006,1005,-9999,24.6,23,25.4,24.6,23.4,22.9,92,86,91,129,3,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
626,04/06/2000,02:00,0,1006.6,1006.6,1006,-9999,24.8,23.1,25.7,24.5,23.2,22.8,92,85,90,356,63.8,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
627,04/06/2000,03:00,0,1006.5,1006.8,1006.5,-9999,23.9,23,24.8,23.9,23.1,22.9,94,90,94,264,0.3,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
628,04/06/2000,04:00,0,1006.3,1006.5,1006.2,-9999,23.6,22.8,24.4,23.6,23,22.8,95,91,95,17,6.4,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
629,04/06/2000,05:00,0,1006.1,1006.3,1006.1,-9999,23.4,22.8,23.9,23.4,23,22.7,96,94,96,244,0.6,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
630,04/06/2000,06:00,0,1005.7,1006.1,1005.7,-9999,24.1,22.8,24.2,23.3,22.9,22.7,97,92,92,314,18.4,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
631,04/06/2000,07:00,0,1005.6,1005.7,1005.6,-9999,23.4,22.7,24.2,23.2,22.8,22.5,96,92,96,305,1.3,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
632,04/06/2000,08:00,0,1005.3,1005.6,1005.3,-9999,23.6,22.6,23.7,23.4,22.8,22.5,96,94,94,308,1.4,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
633,04/06/2000,09:00,0,1005.6,1005.6,1005.3,-9999,23.2,22.5,23.7,23.2,22.6,22.4,96,94,96,287,1.8,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
634,04/06/2000,10:00,0,1006.1,1006.1,1005.6,-9999,22.9,22.3,23.2,22.9,22.5,22.3,97,96,97,209,0.9,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
635,04/06/2000,11:00,0,1006.5,1006.5,1006.1,186,24.8,23,24.8,22.8,23,22.3,97,90,90,211,0.4,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
636,04/06/2000,12:00,0,1007.1,1007.1,1006.5,887,27,24.4,27.3,24.9,24.8,23,90,82,86,214,1.4,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
637,04/06/2000,13:00,0,1008.2,1008.2,1007.1,1607,28.3,23.8,29,27.1,25.1,23.4,86,72,77,134,2.5,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
638,04/06/2000,14:00,0,1008,1008.3,1007.9,1208,28.2,24.7,29.2,28,25.3,23.9,84,75,81,81,2.9,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
639,04/06/2000,15:00,0.4,1007.4,1008,1007.3,2776,30.1,24.1,30.2,28.2,26,24,85,69,70,95,3.7,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
640,04/06/2000,16:00,0,1006.6,1007.4,1006.6,3237,30.3,24.7,30.9,29.8,24.8,23.7,75,67,72,91,4.9,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
641,04/06/2000,17:00,0,1005.6,1006.7,1005.6,2223,27.3,22.8,31.3,27.3,25.4,22.7,76,66,76,178,5.4,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
642,04/06/2000,18:00,0,1004.3,1005.5,1004.3,374,26.7,23,27.2,26.7,23.6,22.4,82,76,80,72,2.9,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
643,04/06/2000,19:00,0,1003.1,1004.3,1003.1,616,27.4,23.9,27.4,26.7,23.9,22.9,82,78,81,347,3,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
644,04/06/2000,20:00,0,1003.1,1003.2,1002.9,881,28.6,23.3,29,27.5,24.6,22.4,80,69,73,295,2.5,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
645,04/06/2000,21:00,0,1002.8,1003.2,1002.8,411,28.2,24,28.6,28.1,24.7,23.1,81,72,78,16,1.2,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
646,04/06/2000,22:00,0,1003.9,1003.9,1002.8,113,26.4,24.5,28.2,26.3,24.9,23.4,91,76,89,199,2.9,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
647,04/06/2000,23:00,2.2,1004.2,1004.3,1003.9,-9999,25.7,24.8,26.5,25.7,24.9,24.2,95,88,95,112,3.9,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
648,05/06/2000,00:00,0,1004.8,1004.8,1004,-9999,25,24.4,25.8,24.9,24.7,24.3,97,93,97,138,1.2,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
649,05/06/2000,01:00,0,1005.7,1005.7,1004.8,-9999,24.9,24.4,25.2,24.8,24.7,24.3,98,97,97,329,1.7,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
650,05/06/2000,02:00,0,1006.4,1006.4,1005.7,-9999,24.6,24,25.1,24.6,24.6,24,97,97,97,299,1.1,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
651,05/06/2000,03:00,0,1006.4,1006.5,1006.3,-9999,24.7,24.3,24.9,24.6,24.5,24.1,97,96,97,73,0.8,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
652,05/06/2000,04:00,0,1006.3,1006.7,1006.3,-9999,24.4,23.9,24.9,24.4,24.4,23.9,98,97,97,308,90,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
653,05/06/2000,05:00,0,1005.6,1006.3,1005.6,-9999,24.2,23.8,24.5,24,24.1,23.6,98,97,98,292,0.5,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
